,sample_name,smartseq_cluster_id,smartseq_cluster,sex_label,smartseq_cluster_color,medical_cond_label,cell_counts,n_genes,percent_mito,pass_count_filter,pass_mito_filter
SM-D9E6R_S62_E1-50,SM-D9E6R_S62_E1-50,29,Esr1_5 Ngf,M,#189C67,behavior - none,950735.9,10092,0.0,True,True
SM-D9E6R_S63_E1-50,SM-D9E6R_S63_E1-50,28,Esr1_4 Smoc2,M,#14C583,behavior - none,952592.9,10502,0.0,True,True
SM-D9EQB_S59_E1-50,SM-D9EQB_S59_E1-50,28,Esr1_4 Smoc2,M,#14C583,behavior - none,954446.9,8744,0.0,True,True
SM-D9EQC_S24_E1-50,SM-D9EQC_S24_E1-50,29,Esr1_5 Ngf,M,#189C67,behavior - none,949249.06,9556,0.0,True,True
SM-D9EQH_S33_E1-50,SM-D9EQH_S33_E1-50,28,Esr1_4 Smoc2,M,#14C583,behavior - none,945941.0,8564,0.0,True,True
SM-DD45D_S091_E1-50,SM-DD45D_S091_E1-50,29,Esr1_5 Ngf,M,#189C67,behavior - aggression,939601.9,6293,0.0,True,True
SM-DD45D_S192_E1-50,SM-DD45D_S192_E1-50,29,Esr1_5 Ngf,M,#189C67,behavior - mating,949544.44,8026,0.0,True,True
SM-DD45I_S190_E1-50,SM-DD45I_S190_E1-50,29,Esr1_5 Ngf,M,#189C67,behavior - mating,939997.8,8610,0.0,True,True
SM-DD45J_S084_E1-50,SM-DD45J_S084_E1-50,29,Esr1_5 Ngf,M,#189C67,behavior - mating,951633.94,7933,0.0,True,True
SM-DD45J_S085_E1-50,SM-DD45J_S085_E1-50,29,Esr1_5 Ngf,M,#189C67,behavior - mating,944510.25,8364,0.0,True,True
SM-DD45J_S095_E1-50,SM-DD45J_S095_E1-50,29,Esr1_5 Ngf,M,#189C67,behavior - mating,945417.75,7898,0.0,True,True
SM-DD45J_S104_E1-50,SM-DD45J_S104_E1-50,29,Esr1_5 Ngf,M,#189C67,behavior - no intruder,939856.5,6718,0.0,True,True
SM-DD45J_S106_E1-50,SM-DD45J_S106_E1-50,29,Esr1_5 Ngf,M,#189C67,behavior - no intruder,942784.56,8613,0.0,True,True
SM-DD45J_S134_E1-50,SM-DD45J_S134_E1-50,28,Esr1_4 Smoc2,M,#14C583,behavior - aggression,957227.25,8198,0.0,True,True
SM-DD45J_S143_E1-50,SM-DD45J_S143_E1-50,29,Esr1_5 Ngf,M,#189C67,behavior - aggression,958510.7,9394,0.0,True,True
SM-DD45J_S150_E1-50,SM-DD45J_S150_E1-50,29,Esr1_5 Ngf,M,#189C67,behavior - aggression,943052.56,8536,0.0,True,True
SM-DD45J_S181_E1-50,SM-DD45J_S181_E1-50,29,Esr1_5 Ngf,M,#189C67,behavior - mating,941403.25,8204,0.0,True,True
SM-DD45J_S189_E1-50,SM-DD45J_S189_E1-50,29,Esr1_5 Ngf,M,#189C67,behavior - mating,949063.06,8273,0.0,True,True
SM-DD45K_S001_E1-50,SM-DD45K_S001_E1-50,29,Esr1_5 Ngf,M,#189C67,behavior - no intruder,950894.56,8560,0.0,True,True
SM-DD45K_S004_E1-50,SM-DD45K_S004_E1-50,29,Esr1_5 Ngf,M,#189C67,behavior - no intruder,950727.5,8734,0.0,True,True
SM-DD45K_S058_E1-50,SM-DD45K_S058_E1-50,29,Esr1_5 Ngf,M,#189C67,behavior - aggression,953964.25,7973,0.0,True,True
SM-DD45K_S071_E1-50,SM-DD45K_S071_E1-50,29,Esr1_5 Ngf,M,#189C67,behavior - mating,938973.8,8318,0.0,True,True
SM-DD45K_S078_E1-50,SM-DD45K_S078_E1-50,29,Esr1_5 Ngf,M,#189C67,behavior - mating,946429.8,8252,0.0,True,True
SM-DD45K_S080_E1-50,SM-DD45K_S080_E1-50,28,Esr1_4 Smoc2,M,#14C583,behavior - mating,945237.6,8371,0.0,True,True
SM-DD45K_S096_E1-50,SM-DD45K_S096_E1-50,29,Esr1_5 Ngf,M,#189C67,behavior - mating,948845.7,8780,0.0,True,True
SM-DD45Z_S051_E1-50,SM-DD45Z_S051_E1-50,29,Esr1_5 Ngf,M,#189C67,behavior - close investigation,947804.0,7817,0.0,True,True
SM-DD45Z_S128_E1-50,SM-DD45Z_S128_E1-50,29,Esr1_5 Ngf,M,#189C67,behavior - close investigation,928838.6,10915,0.0,True,True
SM-DD45Z_S178_E1-50,SM-DD45Z_S178_E1-50,29,Esr1_5 Ngf,M,#189C67,behavior - none,956018.1,7677,0.0,True,True
SM-DD45Z_S179_E1-50,SM-DD45Z_S179_E1-50,28,Esr1_4 Smoc2,M,#14C583,behavior - none,953904.56,8926,0.0,True,True
SM-DD45Z_S188_E1-50,SM-DD45Z_S188_E1-50,29,Esr1_5 Ngf,M,#189C67,behavior - none,956189.1,8384,0.0,True,True
SM-DD45Z_S189_E1-50,SM-DD45Z_S189_E1-50,29,Esr1_5 Ngf,M,#189C67,behavior - none,955503.4,8570,0.0,True,True
SM-DD461_S064_E1-50,SM-DD461_S064_E1-50,29,Esr1_5 Ngf,M,#189C67,behavior - none,953539.75,8499,0.0,True,True
SM-DD461_S065_E1-50,SM-DD461_S065_E1-50,29,Esr1_5 Ngf,M,#189C67,behavior - none,961126.1,9324,0.0,True,True
SM-DD461_S068_E1-50,SM-DD461_S068_E1-50,29,Esr1_5 Ngf,M,#189C67,behavior - none,958591.4,8399,0.0,True,True
SM-DD461_S071_E1-50,SM-DD461_S071_E1-50,28,Esr1_4 Smoc2,M,#14C583,behavior - none,965419.9,7885,0.0,True,True
SM-GE65V_S34_E1-50,SM-GE65V_S34_E1-50,29,Esr1_5 Ngf,M,#189C67,behavior - none,956768.75,8906,0.0,True,True
SM-GE65V_S36_E1-50,SM-GE65V_S36_E1-50,29,Esr1_5 Ngf,M,#189C67,behavior - none,958732.94,9266,0.0,True,True
SM-GE65V_S38_E1-50,SM-GE65V_S38_E1-50,29,Esr1_5 Ngf,M,#189C67,behavior - none,958452.0,8887,0.0,True,True
SM-GE65W_S29_E1-50,SM-GE65W_S29_E1-50,29,Esr1_5 Ngf,M,#189C67,behavior - none,961163.4,8396,0.0,True,True
SM-GE65X_S44_E1-50,SM-GE65X_S44_E1-50,29,Esr1_5 Ngf,M,#189C67,behavior - none,953905.2,8588,0.0,True,True
SM-GE4R2_S190_E1-50,SM-GE4R2_S190_E1-50,28,Esr1_4 Smoc2,M,#14C583,behavior - none,965826.2,8430,0.0,True,True
SM-GE4SI_S267_E1-50,SM-GE4SI_S267_E1-50,28,Esr1_4 Smoc2,M,#14C583,behavior - none,973324.2,10119,0.0,True,True
SM-GE4SI_S178_E1-50,SM-GE4SI_S178_E1-50,28,Esr1_4 Smoc2,M,#14C583,behavior - none,978853.8,10483,0.0,True,True
LS-15054_E1-50_S60,LS-15054_E1-50_S60,28,Esr1_4 Smoc2,M,#14C583,behavior - none,944535.2,10442,0.0,True,True
LS-15054_E1-50_S80,LS-15054_E1-50_S80,28,Esr1_4 Smoc2,M,#14C583,behavior - none,927516.75,10880,0.0,True,True
LS-15055_E1-50_S85,LS-15055_E1-50_S85,28,Esr1_4 Smoc2,M,#14C583,behavior - none,945748.9,10394,0.0,True,True
LS-15056_E1-50_S31,LS-15056_E1-50_S31,28,Esr1_4 Smoc2,M,#14C583,behavior - none,945359.1,9474,0.0,True,True
LS-15057_E1-50_S10,LS-15057_E1-50_S10,28,Esr1_4 Smoc2,M,#14C583,behavior - none,956479.44,9786,0.0,True,True
LS-15057_E1-50_S17,LS-15057_E1-50_S17,28,Esr1_4 Smoc2,M,#14C583,behavior - none,947462.4,8874,0.0,True,True
LS-15057_E1-50_S48,LS-15057_E1-50_S48,28,Esr1_4 Smoc2,M,#14C583,behavior - none,946957.8,8766,0.0,True,True
LS-15301_S06_E1-50,LS-15301_S06_E1-50,30,Esr1_6 Ctxn3,M,#4B9E5E,behavior - none,960551.06,10169,0.0,True,True
LS-15334_S72_E1-50,LS-15334_S72_E1-50,28,Esr1_4 Smoc2,M,#14C583,behavior - mating,960875.25,10176,0.0,True,True
LS-15335_S05_E1-50,LS-15335_S05_E1-50,28,Esr1_4 Smoc2,M,#14C583,behavior - aggression,958468.4,10807,0.0,True,True
LS-15335_S14_E1-50,LS-15335_S14_E1-50,28,Esr1_4 Smoc2,M,#14C583,behavior - aggression,962397.9,10689,0.0,True,True
LS-15335_S17_E1-50,LS-15335_S17_E1-50,28,Esr1_4 Smoc2,M,#14C583,behavior - aggression,959202.4,10834,0.0,True,True
LS-15336_S27_E1-50,LS-15336_S27_E1-50,28,Esr1_4 Smoc2,M,#14C583,behavior - aggression,958455.4,10160,0.0,True,True
LS-15391_S54_E1-50,LS-15391_S54_E1-50,28,Esr1_4 Smoc2,M,#14C583,behavior - none,961327.94,10409,0.0,True,True
LS-15393_S21_E1-50,LS-15393_S21_E1-50,28,Esr1_4 Smoc2,M,#14C583,behavior - none,962764.06,9361,0.0,True,True
LS-15550_S81_E1-50,LS-15550_S81_E1-50,28,Esr1_4 Smoc2,M,#14C583,behavior - mating,958359.0,10302,0.0,True,True
LS-15550_S84_E1-50,LS-15550_S84_E1-50,28,Esr1_4 Smoc2,M,#14C583,behavior - mating,968248.25,10297,0.0,True,True
LS-15550_S93_E1-50,LS-15550_S93_E1-50,28,Esr1_4 Smoc2,M,#14C583,behavior - mating,967153.25,9579,0.0,True,True
LS-15550_S94_E1-50,LS-15550_S94_E1-50,30,Esr1_6 Ctxn3,M,#4B9E5E,behavior - mating,967515.44,10134,0.0,True,True
LS-15551_S44_E1-50,LS-15551_S44_E1-50,28,Esr1_4 Smoc2,M,#14C583,behavior - close investigation,964494.6,10791,0.0,True,True
LS-15551_S49_E1-50,LS-15551_S49_E1-50,28,Esr1_4 Smoc2,M,#14C583,behavior - close investigation,962178.2,10579,0.0,True,True
LS-15560_S81_E1-50,LS-15560_S81_E1-50,28,Esr1_4 Smoc2,M,#14C583,behavior - none,955382.0,8950,0.0,True,True
LS-15560_S82_E1-50,LS-15560_S82_E1-50,28,Esr1_4 Smoc2,M,#14C583,behavior - none,960283.8,9197,0.0,True,True
LS-15560_S83_E1-50,LS-15560_S83_E1-50,28,Esr1_4 Smoc2,M,#14C583,behavior - none,959492.5,9893,0.0,True,True
LS-15560_S86_E1-50,LS-15560_S86_E1-50,28,Esr1_4 Smoc2,M,#14C583,behavior - none,957998.06,9797,0.0,True,True
SQ-80002_S26_E1-50,SQ-80002_S26_E1-50,28,Esr1_4 Smoc2,M,#14C583,behavior - close investigation,954364.7,10207,0.0,True,True
SQ-80002_S27_E1-50,SQ-80002_S27_E1-50,30,Esr1_6 Ctxn3,M,#4B9E5E,behavior - close investigation,951263.56,9170,0.0,True,True
SQ-80002_S75_E1-50,SQ-80002_S75_E1-50,28,Esr1_4 Smoc2,M,#14C583,behavior - close investigation,951743.3,9816,0.0,True,True
SQ-80003_S30_E1-50,SQ-80003_S30_E1-50,28,Esr1_4 Smoc2,M,#14C583,behavior - aggression,963847.3,10872,0.0,True,True
SQ-80003_S37_E1-50,SQ-80003_S37_E1-50,28,Esr1_4 Smoc2,M,#14C583,behavior - aggression,961659.9,10427,0.0,True,True
SQ-80003_S71_E1-50,SQ-80003_S71_E1-50,30,Esr1_6 Ctxn3,M,#4B9E5E,behavior - mating,956583.94,9637,0.0,True,True
SQ-80008_S31_E1-50,SQ-80008_S31_E1-50,28,Esr1_4 Smoc2,M,#14C583,behavior - close investigation,960714.25,10225,0.0,True,True
SQ-80008_S88_E1-50,SQ-80008_S88_E1-50,28,Esr1_4 Smoc2,M,#14C583,behavior - mating,959650.0,10612,0.0,True,True
SQ-80011_S30_E1-50,SQ-80011_S30_E1-50,28,Esr1_4 Smoc2,M,#14C583,behavior - aggression,958645.56,10270,0.0,True,True
SQ-80011_S33_E1-50,SQ-80011_S33_E1-50,28,Esr1_4 Smoc2,M,#14C583,behavior - aggression,960471.1,10791,0.0,True,True
SQ-80011_S84_E1-50,SQ-80011_S84_E1-50,30,Esr1_6 Ctxn3,M,#4B9E5E,behavior - close investigation,955565.75,9097,0.0,True,True
LS-15918_S54_E1-50,LS-15918_S54_E1-50,28,Esr1_4 Smoc2,M,#14C583,behavior - none,938265.56,9035,0.0,True,True
LS-15918_S71_E1-50,LS-15918_S71_E1-50,28,Esr1_4 Smoc2,M,#14C583,behavior - none,963294.7,10221,0.0,True,True
LS-15919_S01_E1-50,LS-15919_S01_E1-50,28,Esr1_4 Smoc2,M,#14C583,behavior - none,962575.6,10525,0.0,True,True
LS-15922_S17_E1-50,LS-15922_S17_E1-50,28,Esr1_4 Smoc2,M,#14C583,behavior - none,953141.75,10754,0.0,True,True
LS-15922_S48_E1-50,LS-15922_S48_E1-50,28,Esr1_4 Smoc2,M,#14C583,behavior - none,954084.44,10065,0.0,True,True
SM-D9D7G_S26_E1-50,SM-D9D7G_S26_E1-50,28,Esr1_4 Smoc2,M,#14C583,behavior - none,946666.0,9915,0.0,True,True
SM-D9D7M_S58_E1-50,SM-D9D7M_S58_E1-50,29,Esr1_5 Ngf,M,#189C67,behavior - none,965943.6,9086,0.0,True,True
SM-D9D7M_S92_E1-50,SM-D9D7M_S92_E1-50,29,Esr1_5 Ngf,M,#189C67,behavior - none,948264.4,9058,0.0,True,True
SM-D9D7N_S59_E1-50,SM-D9D7N_S59_E1-50,28,Esr1_4 Smoc2,M,#14C583,behavior - none,957793.06,9407,0.0,True,True
SM-D9E6R_S66_E1-50,SM-D9E6R_S66_E1-50,28,Esr1_4 Smoc2,M,#14C583,behavior - none,952203.75,10794,0.0,True,True
SM-D9EQB_S06_E1-50,SM-D9EQB_S06_E1-50,98,Nr5a1 Smoc2 low,M,#3EEFAF,behavior - none,952353.9,7227,0.0,True,True
SM-D9EQB_S10_E1-50,SM-D9EQB_S10_E1-50,28,Esr1_4 Smoc2,M,#14C583,behavior - none,960839.3,9622,0.0,True,True
SM-D9EQB_S12_E1-50,SM-D9EQB_S12_E1-50,28,Esr1_4 Smoc2,M,#14C583,behavior - none,950843.7,9142,0.0,True,True
SM-D9EQB_S89_E1-50,SM-D9EQB_S89_E1-50,28,Esr1_4 Smoc2,M,#14C583,behavior - none,958807.8,9141,0.0,True,True
SM-D9EQC_S25_E1-50,SM-D9EQC_S25_E1-50,28,Esr1_4 Smoc2,M,#14C583,behavior - none,951564.5,9281,0.0,True,True
SM-D9EQC_S44_E1-50,SM-D9EQC_S44_E1-50,28,Esr1_4 Smoc2,M,#14C583,behavior - none,951372.9,9737,0.0,True,True
SM-D9EQD_S39_E1-50,SM-D9EQD_S39_E1-50,28,Esr1_4 Smoc2,M,#14C583,behavior - none,950141.7,9648,0.0,True,True
SM-D9EQD_S89_E1-50,SM-D9EQD_S89_E1-50,28,Esr1_4 Smoc2,M,#14C583,behavior - none,956486.9,9488,0.0,True,True
SM-D9EQD_S90_E1-50,SM-D9EQD_S90_E1-50,28,Esr1_4 Smoc2,M,#14C583,behavior - none,954220.4,9748,0.0,True,True
SM-D9EQE_S94_E1-50,SM-D9EQE_S94_E1-50,28,Esr1_4 Smoc2,M,#14C583,behavior - none,941546.44,9294,0.0,True,True
SM-DD45D_S189_E1-50,SM-DD45D_S189_E1-50,29,Esr1_5 Ngf,M,#189C67,behavior - mating,947123.25,8763,0.0,True,True
SM-DD45I_S082_E1-50,SM-DD45I_S082_E1-50,29,Esr1_5 Ngf,M,#189C67,behavior - mating,948501.4,9204,0.0,True,True
SM-DD45I_S095_E1-50,SM-DD45I_S095_E1-50,30,Esr1_6 Ctxn3,M,#4B9E5E,behavior - mating,955795.5,7869,0.0,True,True
SM-DD45I_S188_E1-50,SM-DD45I_S188_E1-50,29,Esr1_5 Ngf,M,#189C67,behavior - mating,956141.9,8681,0.0,True,True
SM-DD45I_S189_E1-50,SM-DD45I_S189_E1-50,29,Esr1_5 Ngf,M,#189C67,behavior - mating,948295.75,8527,0.0,True,True
SM-DD45J_S024_E1-50,SM-DD45J_S024_E1-50,29,Esr1_5 Ngf,M,#189C67,behavior - no intruder,948737.5,8153,0.0,True,True
SM-DD45K_S033_E1-50,SM-DD45K_S033_E1-50,28,Esr1_4 Smoc2,M,#14C583,behavior - aggression,970472.6,9869,0.0,True,True
SM-DD45K_S042_E1-50,SM-DD45K_S042_E1-50,28,Esr1_4 Smoc2,M,#14C583,behavior - aggression,965273.2,9414,0.0,True,True
SM-DD45Z_S103_E1-50,SM-DD45Z_S103_E1-50,28,Esr1_4 Smoc2,M,#14C583,behavior - close investigation,950030.25,9090,0.0,True,True
SM-DD45Z_S109_E1-50,SM-DD45Z_S109_E1-50,28,Esr1_4 Smoc2,M,#14C583,behavior - close investigation,967529.1,10012,0.0,True,True
SM-DD45Z_S185_E1-50,SM-DD45Z_S185_E1-50,28,Esr1_4 Smoc2,M,#14C583,behavior - none,948468.94,8881,0.0,True,True
SM-DD461_S015_E1-50,SM-DD461_S015_E1-50,28,Esr1_4 Smoc2,M,#14C583,behavior - mating,962167.2,10059,0.0,True,True
SM-DD461_S041_E1-50,SM-DD461_S041_E1-50,28,Esr1_4 Smoc2,M,#14C583,behavior - mating,959941.9,8757,0.0,True,True
SM-GE65U_S75_E1-50,SM-GE65U_S75_E1-50,33,Satb2 Six3,F,#424DAE,behavior - none,960835.3,9751,0.0,True,True
SM-GE65V_S76_E1-50,SM-GE65V_S76_E1-50,28,Esr1_4 Smoc2,M,#14C583,behavior - none,956835.1,9299,0.0,True,True
SM-GE65W_S12_E1-50,SM-GE65W_S12_E1-50,29,Esr1_5 Ngf,F,#189C67,behavior - none,960269.7,8289,0.0,True,True
SM-GE65W_S45_E1-50,SM-GE65W_S45_E1-50,30,Esr1_6 Ctxn3,M,#4B9E5E,behavior - none,957581.9,9119,0.0,True,True
SM-GE65W_S83_E1-50,SM-GE65W_S83_E1-50,28,Esr1_4 Smoc2,F,#14C583,behavior - none,957573.6,9704,0.0,True,True
SM-GE65X_S28_E1-50,SM-GE65X_S28_E1-50,30,Esr1_6 Ctxn3,M,#4B9E5E,behavior - none,962565.44,9631,0.0,True,True
SM-GE65X_S35_E1-50,SM-GE65X_S35_E1-50,28,Esr1_4 Smoc2,M,#14C583,behavior - none,961803.7,9397,0.0,True,True
SM-GE4R2_S176_E1-50,SM-GE4R2_S176_E1-50,26,Esr1_2 Samd9l Rorb,M,#72C58B,behavior - none,966420.6,9484,0.0,True,True
SM-GE4SI_S276_E1-50,SM-GE4SI_S276_E1-50,26,Esr1_2 Samd9l Rorb,M,#72C58B,behavior - none,972518.3,10005,0.0,True,True
LS-15053_E1-50_S14,LS-15053_E1-50_S14,27,Esr1_3 Samd9l Nmur2,M,#6FD884,behavior - none,914179.5,8992,0.0,True,True
LS-15053_E1-50_S32,LS-15053_E1-50_S32,25,Esr1_1 Insm2,M,#34EA6C,behavior - none,944083.7,9898,0.0,True,True
LS-15054_E1-50_S08,LS-15054_E1-50_S08,26,Esr1_2 Samd9l Rorb,M,#72C58B,behavior - none,932045.2,9649,0.0,True,True
LS-15054_E1-50_S10,LS-15054_E1-50_S10,27,Esr1_3 Samd9l Nmur2,M,#6FD884,behavior - none,936522.9,9899,0.0,True,True
LS-15054_E1-50_S11,LS-15054_E1-50_S11,26,Esr1_2 Samd9l Rorb,M,#72C58B,behavior - none,934407.0,10130,0.0,True,True
LS-15054_E1-50_S18,LS-15054_E1-50_S18,26,Esr1_2 Samd9l Rorb,M,#72C58B,behavior - none,927299.0,9328,0.0,True,True
LS-15054_E1-50_S21,LS-15054_E1-50_S21,27,Esr1_3 Samd9l Nmur2,M,#6FD884,behavior - none,912940.4,8880,0.0,True,True
LS-15054_E1-50_S27,LS-15054_E1-50_S27,27,Esr1_3 Samd9l Nmur2,M,#6FD884,behavior - none,924557.06,10027,0.0,True,True
LS-15054_E1-50_S28,LS-15054_E1-50_S28,27,Esr1_3 Samd9l Nmur2,M,#6FD884,behavior - none,927598.75,9774,0.0,True,True
LS-15054_E1-50_S42,LS-15054_E1-50_S42,27,Esr1_3 Samd9l Nmur2,M,#6FD884,behavior - none,927196.75,10038,0.0,True,True
LS-15054_E1-50_S43,LS-15054_E1-50_S43,26,Esr1_2 Samd9l Rorb,M,#72C58B,behavior - none,918078.9,10189,0.0,True,True
LS-15054_E1-50_S44,LS-15054_E1-50_S44,26,Esr1_2 Samd9l Rorb,M,#72C58B,behavior - none,938434.75,10804,0.0,True,True
LS-15054_E1-50_S49,LS-15054_E1-50_S49,26,Esr1_2 Samd9l Rorb,M,#72C58B,behavior - none,929098.8,10155,0.0,True,True
LS-15054_E1-50_S57,LS-15054_E1-50_S57,26,Esr1_2 Samd9l Rorb,M,#72C58B,behavior - none,917203.94,9897,0.0,True,True
LS-15054_E1-50_S64,LS-15054_E1-50_S64,32,Satb2 Calcrl,M,#5472EB,behavior - none,939074.5,10024,0.0,True,True
LS-15054_E1-50_S65,LS-15054_E1-50_S65,27,Esr1_3 Samd9l Nmur2,M,#6FD884,behavior - none,900140.9,8553,0.0,True,True
LS-15054_E1-50_S73,LS-15054_E1-50_S73,40,Scgn,M,#24EFCD,behavior - none,937191.1,10410,0.0,True,True
LS-15055_E1-50_S03,LS-15055_E1-50_S03,27,Esr1_3 Samd9l Nmur2,M,#6FD884,behavior - none,942840.44,9414,0.0,True,True
LS-15055_E1-50_S08,LS-15055_E1-50_S08,28,Esr1_4 Smoc2,M,#14C583,behavior - none,940351.06,7609,0.0,True,True
LS-15055_E1-50_S19,LS-15055_E1-50_S19,27,Esr1_3 Samd9l Nmur2,M,#6FD884,behavior - none,939210.4,9248,0.0,True,True
LS-15055_E1-50_S21,LS-15055_E1-50_S21,27,Esr1_3 Samd9l Nmur2,M,#6FD884,behavior - none,938894.8,8819,0.0,True,True
LS-15055_E1-50_S23,LS-15055_E1-50_S23,27,Esr1_3 Samd9l Nmur2,M,#6FD884,behavior - none,931764.7,8796,0.0,True,True
LS-15055_E1-50_S26,LS-15055_E1-50_S26,27,Esr1_3 Samd9l Nmur2,M,#6FD884,behavior - none,936073.1,8584,0.0,True,True
LS-15055_E1-50_S29,LS-15055_E1-50_S29,40,Scgn,M,#24EFCD,behavior - none,943234.56,7907,0.0,True,True
LS-15055_E1-50_S42,LS-15055_E1-50_S42,26,Esr1_2 Samd9l Rorb,M,#72C58B,behavior - none,948810.75,9345,0.0,True,True
LS-15055_E1-50_S56,LS-15055_E1-50_S56,26,Esr1_2 Samd9l Rorb,M,#72C58B,behavior - none,938438.25,9334,0.0,True,True
LS-15055_E1-50_S72,LS-15055_E1-50_S72,27,Esr1_3 Samd9l Nmur2,M,#6FD884,behavior - none,935459.56,9241,0.0,True,True
LS-15055_E1-50_S74,LS-15055_E1-50_S74,27,Esr1_3 Samd9l Nmur2,M,#6FD884,behavior - none,941391.06,10155,0.0,True,True
LS-15055_E1-50_S77,LS-15055_E1-50_S77,31,Nup62cl,M,#FFDE17,behavior - none,932686.3,8470,0.0,True,True
LS-15055_E1-50_S82,LS-15055_E1-50_S82,27,Esr1_3 Samd9l Nmur2,M,#6FD884,behavior - none,934055.8,8346,0.0,True,True
LS-15055_E1-50_S84,LS-15055_E1-50_S84,27,Esr1_3 Samd9l Nmur2,M,#6FD884,behavior - none,944016.94,8739,0.0,True,True
LS-15056_E1-50_S10,LS-15056_E1-50_S10,27,Esr1_3 Samd9l Nmur2,M,#6FD884,behavior - none,951133.7,10127,0.0,True,True
LS-15056_E1-50_S16,LS-15056_E1-50_S16,27,Esr1_3 Samd9l Nmur2,M,#6FD884,behavior - none,926128.6,9827,0.0,True,True
LS-15056_E1-50_S19,LS-15056_E1-50_S19,27,Esr1_3 Samd9l Nmur2,M,#6FD884,behavior - none,925626.25,9637,0.0,True,True
LS-15056_E1-50_S21,LS-15056_E1-50_S21,27,Esr1_3 Samd9l Nmur2,M,#6FD884,behavior - none,933356.9,9987,0.0,True,True
LS-15056_E1-50_S24,LS-15056_E1-50_S24,26,Esr1_2 Samd9l Rorb,M,#72C58B,behavior - none,945742.25,10070,0.0,True,True
LS-15056_E1-50_S29,LS-15056_E1-50_S29,27,Esr1_3 Samd9l Nmur2,M,#6FD884,behavior - none,906845.44,8558,0.0,True,True
LS-15056_E1-50_S37,LS-15056_E1-50_S37,26,Esr1_2 Samd9l Rorb,M,#72C58B,behavior - none,953078.9,8769,0.0,True,True
LS-15056_E1-50_S38,LS-15056_E1-50_S38,27,Esr1_3 Samd9l Nmur2,M,#6FD884,behavior - none,958202.3,9462,0.0,True,True
LS-15056_E1-50_S70,LS-15056_E1-50_S70,27,Esr1_3 Samd9l Nmur2,M,#6FD884,behavior - none,941957.8,10128,0.0,True,True
LS-15057_E1-50_S02,LS-15057_E1-50_S02,27,Esr1_3 Samd9l Nmur2,M,#6FD884,behavior - none,938491.7,9252,0.0,True,True
LS-15057_E1-50_S03,LS-15057_E1-50_S03,27,Esr1_3 Samd9l Nmur2,M,#6FD884,behavior - none,939507.7,9367,0.0,True,True
LS-15057_E1-50_S05,LS-15057_E1-50_S05,26,Esr1_2 Samd9l Rorb,M,#72C58B,behavior - none,942595.9,9255,0.0,True,True
LS-15057_E1-50_S06,LS-15057_E1-50_S06,26,Esr1_2 Samd9l Rorb,M,#72C58B,behavior - none,936922.06,9370,0.0,True,True
LS-15057_E1-50_S16,LS-15057_E1-50_S16,27,Esr1_3 Samd9l Nmur2,M,#6FD884,behavior - none,941541.0,8370,0.0,True,True
LS-15057_E1-50_S20,LS-15057_E1-50_S20,26,Esr1_2 Samd9l Rorb,M,#72C58B,behavior - none,930240.06,8835,0.0,True,True
LS-15057_E1-50_S21,LS-15057_E1-50_S21,26,Esr1_2 Samd9l Rorb,M,#72C58B,behavior - none,942756.6,8617,0.0,True,True
LS-15057_E1-50_S26,LS-15057_E1-50_S26,26,Esr1_2 Samd9l Rorb,M,#72C58B,behavior - none,935946.0,9521,0.0,True,True
LS-15057_E1-50_S30,LS-15057_E1-50_S30,27,Esr1_3 Samd9l Nmur2,M,#6FD884,behavior - none,929970.75,8612,0.0,True,True
LS-15057_E1-50_S51,LS-15057_E1-50_S51,27,Esr1_3 Samd9l Nmur2,M,#6FD884,behavior - none,930476.75,9061,0.0,True,True
LS-15057_E1-50_S70,LS-15057_E1-50_S70,26,Esr1_2 Samd9l Rorb,M,#72C58B,behavior - none,929646.5,9856,0.0,True,True
LS-15057_E1-50_S73,LS-15057_E1-50_S73,26,Esr1_2 Samd9l Rorb,M,#72C58B,behavior - none,928030.9,10256,0.0,True,True
LS-15301_S05_E1-50,LS-15301_S05_E1-50,27,Esr1_3 Samd9l Nmur2,M,#6FD884,behavior - none,949088.56,10030,0.0,True,True
LS-15334_S22_E1-50,LS-15334_S22_E1-50,26,Esr1_2 Samd9l Rorb,M,#72C58B,behavior - mating,952837.0,10774,0.0,True,True
LS-15334_S23_E1-50,LS-15334_S23_E1-50,27,Esr1_3 Samd9l Nmur2,M,#6FD884,behavior - mating,953536.94,10047,0.0,True,True
LS-15334_S27_E1-50,LS-15334_S27_E1-50,40,Scgn,M,#24EFCD,behavior - mating,960969.56,9963,0.0,True,True
LS-15334_S32_E1-50,LS-15334_S32_E1-50,40,Scgn,M,#24EFCD,behavior - mating,936006.7,4851,0.0,True,True
LS-15334_S61_E1-50,LS-15334_S61_E1-50,27,Esr1_3 Samd9l Nmur2,M,#6FD884,behavior - mating,931244.9,8163,0.0,True,True
LS-15334_S66_E1-50,LS-15334_S66_E1-50,40,Scgn,M,#24EFCD,behavior - mating,958244.5,9948,0.0,True,True
LS-15334_S68_E1-50,LS-15334_S68_E1-50,27,Esr1_3 Samd9l Nmur2,M,#6FD884,behavior - mating,955850.75,10255,0.0,True,True
LS-15334_S73_E1-50,LS-15334_S73_E1-50,26,Esr1_2 Samd9l Rorb,M,#72C58B,behavior - mating,957247.5,10668,0.0,True,True
